idx1 idx2 t_1 t_2 t_3 q_1 q_2 q_3 q_4
139 974 8.477402 0.418977 0.148115 0.999992 -0.001944 0.000476 0.003596
280 1081 -9.705994 2.093033 -0.197750 0.990996 0.002955 -0.000215 -0.133858
240 1070 9.919556 0.255640 0.183035 0.999937 0.003372 -0.002152 0.010484
270 1094 6.663147 0.240922 0.164118 0.999809 -0.009954 -0.002151 -0.016701
238 1064 6.063293 0.127142 0.093551 0.999991 0.002532 -0.000852 0.003285
230 1057 6.442535 -0.005014 0.071798 0.999982 0.002199 -0.001112 -0.005480
238 1068 9.755676 0.170494 0.141102 0.999983 0.002972 0.000909 0.004966
165 985 -8.612564 0.026697 -0.152754 0.999991 0.001166 -0.000503 -0.004056
228 1057 8.018723 -0.057899 0.162179 0.999919 0.000075 -0.006880 -0.010715
111 949 8.397705 0.188472 0.145130 0.999831 0.009998 -0.002307 -0.015248
92 928 5.751747 1.722109 0.078867 0.999762 -0.010497 -0.001427 0.019065
216 1047 8.882278 -0.031909 0.159384 0.999991 0.003051 0.001816 -0.002548
114 952 8.715118 0.128808 0.156572 0.999968 0.003554 -0.003719 -0.006086
16 854 7.946100 0.099462 0.160612 0.999998 -0.000323 -0.000487 -0.001733
36 872 7.564289 -0.136688 0.092254 0.999984 -0.000169 0.005665 0.000361
51 887 8.376499 0.027719 0.165405 0.999977 -0.001040 -0.000941 0.006702
202 1032 7.205505 -0.172033 0.130127 0.999832 0.001047 0.001393 -0.018232
138 972 6.902359 0.411104 0.120655 0.999993 -0.001002 0.001322 0.003383
47 882 7.050457 -0.008758 0.131196 0.999983 0.000870 -0.000124 0.005725
207 1038 8.166916 -0.195886 0.151514 0.999909 0.000257 -0.003959 -0.012861
253 1080 8.143951 0.618229 0.136256 0.999817 -0.000663 0.001805 0.019044
224 1031 -9.282074 -0.159010 -0.052255 0.999963 -0.003182 0.005997 0.005176
297 1095 -6.619164 1.439270 -0.170015 0.835620 -0.002815 -0.008277 -0.549239
218 1048 8.187531 -0.025374 0.128122 0.999986 0.001714 0.000184 -0.005013
77 914 7.981155 0.532484 0.136871 0.999664 0.003946 -0.003773 0.025324
27 853 -6.574009 0.031059 -0.084444 0.999998 -0.000345 -0.000046 -0.001746
209 1038 6.779129 -0.165514 0.123290 0.999945 0.000019 -0.003671 -0.009842
226 1033 -9.348328 -0.134537 -0.144672 0.999995 0.000026 0.002135 0.002216
164 995 6.245270 0.001182 0.139091 0.999991 0.000683 -0.000964 -0.003998
5 845 8.967758 0.129806 0.178576 0.999992 0.000346 -0.000457 0.004026
257 1082 6.561157 0.589428 0.131981 0.999865 -0.000851 -0.000329 0.016433
94 917 -8.910515 0.859533 -0.133564 0.999624 0.002572 -0.002925 0.027156
288 1090 -6.031372 1.513397 -0.161313 0.952207 -0.005708 -0.007361 -0.305313
4 832 -7.535575 -0.037411 -0.089165 0.999996 0.002649 -0.000547 0.000335
198 1011 -7.299316 -0.038853 -0.125996 0.999978 0.002829 0.002278 -0.005524
39 874 6.540962 -0.101063 0.103309 0.999994 0.000639 0.000707 0.003247
232 1062 9.243042 0.011855 0.124346 0.999983 0.002393 -0.001015 -0.005267
114 938 -9.603226 1.089672 -0.174120 0.999324 -0.010605 -0.004361 -0.034932
303 1097 -8.050555 2.395691 -0.294907 0.718584 0.004615 -0.013419 -0.695296
155 989 9.181992 -0.027964 0.172313 0.999949 0.002786 -0.000616 -0.009727
29 867 9.500584 -0.108782 0.167113 0.999991 -0.000470 0.001893 -0.003665
88 910 -9.122322 0.304954 -0.135013 0.999804 0.001027 0.001668 0.019706
182 1011 6.094513 0.126814 0.153379 0.999982 -0.000006 -0.000405 0.006016
145 967 -9.124344 0.295132 -0.127471 0.999997 0.001482 -0.001043 0.001484
228 1059 9.778152 -0.084002 0.202394 0.999901 -0.000715 -0.005245 -0.013032
10 848 7.021454 0.110990 0.139350 1.000000 -0.000515 -0.000181 -0.000169
299 1099 -6.292397 -0.851349 -0.116550 0.801232 0.001440 -0.008727 -0.598289
104 929 -7.733154 1.634839 -0.106305 0.999955 -0.004228 -0.002756 -0.008081
258 1084 7.445770 0.629431 0.161727 0.999889 -0.002132 -0.000881 0.014710
36 873 8.844818 -0.132058 0.097059 0.999986 -0.000963 0.004876 0.001537
115 952 7.461746 0.165566 0.134240 0.999981 0.002654 -0.003279 -0.004434
216 1027 -6.430359 -0.167272 -0.069929 0.999950 -0.000118 0.000871 0.009945
72 910 9.498512 0.276404 0.194648 0.999956 0.003636 0.000251 0.008626
102 928 -6.430496 1.663887 -0.085465 0.999974 -0.006309 -0.002143 -0.002629
110 947 7.008347 0.315380 0.118196 0.999702 0.011344 -0.002436 -0.021484
149 984 9.906708 0.200220 0.148443 0.999972 -0.001013 0.001746 -0.007257
245 1074 9.406494 0.479277 0.177761 0.999804 -0.001580 -0.001517 0.019668
123 947 -9.535599 0.369555 -0.087220 0.999761 0.004528 -0.000813 -0.021367
49 872 -8.093018 -0.134399 -0.124245 0.999994 0.002371 0.000845 0.002299
217 1049 9.717529 -0.020813 0.147914 0.999982 0.000928 -0.002479 -0.005471
129 965 8.245331 0.286631 0.155849 0.999981 -0.000215 -0.000797 0.006038
298 1096 -6.658401 1.063568 -0.155532 0.818504 -0.001308 -0.008028 -0.574444
291 1092 -5.913422 1.337967 -0.138643 0.923226 -0.009203 -0.007836 -0.384068
107 933 -6.834534 1.415934 -0.104201 0.999756 0.000571 -0.005173 -0.021483
135 969 6.420578 0.393114 0.130557 0.999981 -0.000623 -0.000780 0.006138
287 1089 -6.329910 1.674774 -0.171101 0.960085 -0.004589 -0.006833 -0.279589
257 1086 9.959473 0.737841 0.202947 0.999843 -0.003779 -0.002538 0.017159
45 869 -7.139023 -0.134216 -0.094350 0.999998 0.001739 -0.000297 -0.001132
223 1050 6.118057 -0.005452 0.049012 0.999985 -0.001627 0.000186 -0.005302
254 1082 9.126526 0.674820 0.143106 0.999785 -0.000444 0.002003 0.020607
301 1098 -7.321884 0.711212 -0.202262 0.761938 0.002077 -0.011193 -0.647550
63 884 -9.640388 -0.126714 -0.145072 0.999962 0.005387 0.000820 0.006807
174 993 -8.148666 -0.061653 -0.161170 0.999989 0.000401 -0.002095 0.004118
174 1006 8.864639 0.145184 0.213667 0.999986 0.001073 0.001271 0.004972
203 1015 -6.921570 -0.098215 -0.112576 0.999989 0.001351 0.004178 0.001659
74 897 -6.897171 0.021639 -0.101896 0.999864 -0.001267 0.004013 0.015937
285 1086 -7.724976 2.286743 -0.216250 0.972076 -0.000033 -0.005161 -0.234611
301 1096 -7.578228 2.268616 -0.254949 0.761558 0.000548 -0.011787 -0.647990
285 1088 -6.259491 1.553123 -0.167336 0.972126 -0.002011 -0.006270 -0.234365
242 1053 -6.993103 -0.085260 -0.107448 0.999879 0.004070 -0.000900 0.014995
173 993 -7.023483 -0.062429 -0.130599 0.999990 0.000285 -0.001756 0.004125
222 1032 -7.027069 -0.116012 -0.053127 0.999983 0.000199 0.005262 0.002633
150 972 -8.294647 0.314469 -0.136517 0.999999 -0.001151 0.000276 -0.000046
225 1054 7.939758 -0.029058 0.088131 0.999964 0.001227 0.001365 -0.008278
303 1095 -8.103571 4.001312 -0.347453 0.717276 0.002648 -0.014209 -0.696639
60 884 -6.093002 0.011119 -0.092406 0.999984 0.005464 0.000389 -0.001467
188 1019 7.857635 0.070684 0.189469 0.999989 -0.001252 0.000782 0.004370
243 1054 -6.976166 -0.086786 -0.103799 0.999875 0.003758 -0.001003 0.015324
186 1015 6.207886 0.083127 0.160408 0.999993 -0.000612 0.001147 0.003670
219 1026 -9.372986 -0.171441 -0.090485 0.999925 -0.000707 0.001942 0.012060
155 987 6.469299 0.016242 0.125973 0.999901 0.002610 0.000414 -0.013786
275 1081 -7.180084 0.908165 -0.116804 0.998307 0.001194 0.001249 -0.058136
20 847 -6.296770 0.044687 -0.081783 1.000000 0.000705 0.000180 -0.000583
249 1075 6.992828 0.502468 0.146629 0.999796 -0.001585 -0.000761 0.020133
212 1040 6.206116 -0.124162 0.121694 0.999986 0.000247 -0.003195 -0.004121
155 976 -8.893112 0.313157 -0.129514 0.999979 -0.000126 -0.001710 -0.006275
55 878 -7.649292 -0.101724 -0.129954 0.999992 -0.000192 -0.000564 0.003886
167 999 7.997253 0.051435 0.171775 0.999999 0.001022 -0.000951 0.000673
301 1099 -7.186211 -0.101715 -0.180523 0.762520 0.002810 -0.011277 -0.646860
258 1087 9.931366 0.734390 0.221629 0.999839 -0.005700 -0.004739 0.016365
228 1055 6.325882 -0.029615 0.128753 0.999948 0.001247 -0.004600 -0.009014
126 950 -9.310745 0.194558 -0.080228 0.999954 0.003689 0.003642 -0.008092
7 833 -9.757420 -0.059286 -0.128703 0.999995 0.002198 0.000362 0.002376
93 932 9.247040 1.772212 0.140430 0.999965 -0.007906 -0.002337 -0.001700
11 837 -9.105759 0.057703 -0.140871 0.999999 0.000186 -0.000532 -0.001631
256 1083 8.285156 0.662411 0.146482 0.999824 -0.000181 0.001300 0.018703
74 895 -9.112793 -0.056436 -0.127792 0.999849 -0.000562 0.005440 0.016494
147 981 8.225510 0.230670 0.146011 0.999954 0.000425 0.000668 -0.009578
62 885 -7.228844 -0.104316 -0.119866 0.999961 0.005816 -0.000593 0.006611
303 1100 -7.968465 0.029541 -0.227491 0.719667 0.007066 -0.013747 -0.694147
263 1070 -9.349854 0.435942 -0.205605 0.999952 -0.000657 -0.005131 -0.008387
255 1063 -9.330841 0.162832 -0.136698 0.999983 0.001512 -0.002456 0.005115
153 985 6.176834 0.107665 0.132653 0.999919 0.001415 0.000429 -0.012675
89 914 -6.065338 0.552954 -0.094167 0.999589 0.001425 -0.004008 0.028340
306 1099 -9.034943 2.376678 -0.423359 0.645452 0.012766 -0.019056 -0.763457
300 1095 -7.487007 2.620636 -0.244686 0.781196 -0.001018 -0.011026 -0.624188
157 977 -9.993790 0.249969 -0.179852 0.999988 0.001815 -0.003412 -0.002914
185 1014 6.220428 0.083743 0.163626 0.999992 -0.000957 0.000154 0.003917
23 848 -8.529924 0.057294 -0.138556 0.999997 0.000705 -0.000518 -0.002307
102 927 -7.572556 1.671228 -0.100880 0.999977 -0.005991 -0.001842 0.002528
260 1068 -8.862427 0.347891 -0.197401 0.999981 0.000514 -0.004046 -0.004577
43 868 -6.018131 -0.175023 -0.087451 0.999993 0.002138 -0.002281 0.001983
39 863 -7.709808 -0.152778 -0.161847 0.999979 0.004088 -0.004224 -0.002771
171 990 -8.847504 -0.081341 -0.155717 0.999988 0.001265 -0.002095 0.004310
299 1095 -7.207481 2.229370 -0.216994 0.799896 -0.001855 -0.009907 -0.600054
218 1025 -9.408966 -0.172654 -0.093640 0.999901 -0.001114 0.001303 0.013968
128 963 6.620895 0.256711 0.127951 0.999963 -0.000082 0.000559 0.008633
124 950 -6.752930 0.257617 -0.043090 0.999938 0.004129 0.003163 -0.009789
279 1083 -7.517029 1.385101 -0.146196 0.993478 0.002872 0.001105 -0.113982
233 1043 -7.480499 -0.176214 -0.084874 0.999906 0.001074 -0.004041 0.013058
120 957 8.055984 0.182567 0.207308 0.999948 0.000769 -0.009517 0.003536
42 878 8.008698 -0.040336 0.157095 0.999986 -0.000597 -0.000750 0.005232
4 831 -8.901304 -0.053578 -0.108416 0.999995 0.002812 -0.000381 0.001582
247 1055 -9.512756 -0.066582 -0.156350 0.999884 -0.000037 -0.002961 0.014953
290 1089 -7.389740 2.674881 -0.202025 0.934902 -0.005278 -0.006982 -0.354798
211 1019 -9.072159 -0.238258 -0.147384 0.999823 -0.000037 0.003413 0.018504
76 897 -9.147285 -0.053595 -0.121788 0.999805 -0.001197 0.005227 0.019027
186 1019 9.638702 0.138684 0.238317 0.999971 -0.001137 0.000398 0.007494
209 1037 6.013016 -0.159709 0.107877 0.999946 -0.000307 -0.003591 -0.009714
294 1090 -7.812180 3.751389 -0.313300 0.884755 -0.009251 -0.012357 -0.465800
136 960 -7.837570 0.143750 -0.102009 0.999990 0.002361 -0.001737 0.003213
264 1091 8.429810 0.523885 0.232871 0.999926 -0.010050 -0.006802 0.000963
215 1022 -9.572357 -0.221241 -0.146041 0.999795 -0.002832 -0.001344 0.019983
263 1091 9.180542 0.569910 0.252049 0.999918 -0.010365 -0.007052 0.002835
127 952 -7.783936 0.143940 -0.090767 0.999985 0.002934 0.001756 -0.004302
248 1056 -9.543518 -0.043739 -0.154113 0.999895 -0.000876 -0.004453 0.013741
152 985 7.447128 0.130259 0.172288 0.999926 0.000012 -0.001236 -0.012086
254 1064 -7.485596 0.171183 -0.098166 0.999984 0.001697 -0.001639 0.005195
22 858 6.057165 0.027374 0.108585 0.999989 0.001028 0.000144 -0.004622
297 1096 -6.292572 0.696747 -0.141826 0.836028 -0.001783 -0.007684 -0.548630
115 953 8.850281 0.186340 0.152290 0.999985 0.002176 -0.004518 -0.002389
295 1094 -6.343384 1.428085 -0.178832 0.868120 -0.007156 -0.009980 -0.496203
118 954 6.415939 0.170011 0.133795 0.999967 0.001306 -0.007613 -0.002433
4 843 7.456853 0.077742 0.148741 0.999997 0.000541 -0.000025 0.002212
112 949 7.141251 0.204407 0.139155 0.999847 0.008529 -0.003145 -0.014967
284 1084 -8.859711 2.646767 -0.246185 0.976985 0.003460 -0.002878 -0.213261
83 907 -6.382721 0.169890 -0.051795 0.999813 -0.001643 0.002575 0.019106
262 1070 -8.556488 0.390332 -0.191332 0.999969 -0.000497 -0.005264 -0.005753
96 919 -9.197205 1.061667 -0.140520 0.999535 0.001581 -0.002725 0.030344
121 947 -6.990768 0.352756 -0.090521 0.999784 0.005146 -0.003751 -0.019794
265 1093 9.328094 0.499681 0.263273 0.999916 -0.011002 -0.006219 -0.002931
174 1004 6.389511 0.121766 0.161656 0.999986 0.001689 0.000239 0.004927
101 925 -8.623177 1.606033 -0.113756 0.999907 -0.005434 -0.001790 0.012379
277 1080 -9.149536 1.424805 -0.146585 0.996406 0.002815 0.001625 -0.084645
228 1058 8.882614 -0.062708 0.183077 0.999914 -0.000199 -0.006261 -0.011559
84 923 9.641029 1.459619 0.105916 0.998951 -0.008044 0.001014 0.045060
293 1091 -7.134689 2.694504 -0.252846 0.898720 -0.011364 -0.011998 -0.438212
219 1047 6.694382 -0.025130 0.111876 0.999990 0.002310 0.003024 -0.002510
212 1020 -9.004959 -0.245025 -0.150383 0.999803 -0.000915 0.001801 0.019724
253 1064 -6.675995 0.166542 -0.086228 0.999980 0.001128 -0.001750 0.005941
168 989 -6.695343 -0.072134 -0.110916 0.999984 0.001698 -0.002361 0.004876
227 1057 8.842377 -0.070972 0.185847 0.999914 0.001115 -0.007403 -0.010811
220 1051 9.193268 -0.021327 0.127047 0.999970 0.000457 -0.001452 -0.007532
261 1086 6.653839 0.563951 0.167901 0.999945 -0.005156 -0.004593 0.007907
