idx1 idx2 t_1 t_2 t_3 q_1 q_2 q_3 q_4
593 1386 -2.068100 9.717384 -1.450267 0.526869 0.009244 -0.000803 -0.849896
1401 3557 1.450203 10.008911 0.875060 0.495395 -0.002397 0.005481 0.868648
543 3554 8.175451 -6.300568 -0.509077 0.804871 0.010327 0.003744 -0.593348
496 3481 -11.232346 -0.357498 -0.415454 0.999894 0.003768 -0.002529 -0.013820
64 4517 10.215775 -0.124674 0.535870 0.999966 -0.006927 -0.003720 -0.002338
537 595 8.225386 -6.437744 -0.052378 0.790817 0.015072 0.001067 -0.611866
528 3550 9.366684 -4.554230 -0.281844 0.862969 0.015614 0.000942 -0.505014
406 2442 -10.760254 -0.621864 0.266644 0.980664 -0.025272 0.000223 0.194061
511 568 11.308209 -0.846954 0.239933 0.996519 0.008780 -0.013551 -0.081792
612 3557 -10.084671 0.349109 -0.432041 0.999069 -0.010676 -0.001759 0.041758
2330 3267 8.848618 -6.013672 0.344510 0.630987 -0.028422 0.008644 0.775225
432 2457 -8.545852 7.012207 0.376421 0.803213 0.031039 -0.015918 -0.594669
1424 3531 -8.835098 7.695857 0.643840 0.605351 -0.013184 0.001288 -0.795848
2409 3374 11.499138 -1.806824 0.112605 0.987973 -0.007070 -0.004379 -0.154404
178 1633 11.078335 0.343536 -0.678003 0.999666 -0.012843 -0.005033 -0.021874
155 1585 -11.423159 1.111694 -0.717581 0.998740 0.001902 0.002608 -0.050081
2343 3299 10.964569 -0.080673 0.198075 0.999653 0.013559 -0.010926 0.019744
872 3781 -10.271286 -0.584778 -0.752665 0.999607 0.003086 0.011079 0.025551
939 3832 -10.968559 0.554779 -0.974312 0.999587 -0.006587 0.004104 -0.027671
4 4466 11.043476 0.396979 0.541232 0.999846 0.000287 -0.009299 0.014908
2380 3335 10.704292 -0.736755 0.121684 0.999977 0.006672 0.000799 -0.000643
723 3683 9.855286 2.559344 -0.752470 0.899795 -0.012530 0.026139 0.435350
497 3504 10.656473 -0.472519 -0.038876 0.999881 -0.014682 0.001736 -0.004392
737 3655 -10.989868 3.956909 -1.173465 0.965750 0.015814 -0.006284 -0.258917
533 3554 8.946380 -6.409470 -0.416180 0.802270 0.013463 0.001245 -0.596808
397 3424 11.501114 1.902122 -0.050663 0.969147 -0.017344 0.001548 0.245868
694 3649 10.985413 -0.289531 -0.417747 0.999955 -0.001579 -0.003149 -0.008846
221 1644 -9.816910 -4.360943 -1.097919 0.669128 0.016080 0.001331 -0.742972
710 3666 10.032257 -0.594584 -0.480094 0.999945 -0.007141 -0.003890 -0.006612
580 1424 -0.889503 11.230789 -1.009018 0.474807 0.002136 -0.000841 0.880087
2328 3273 10.138474 -2.783630 0.237672 0.691712 -0.019580 0.018574 0.721669
733 3653 -11.573853 2.491592 -1.033669 0.987335 0.010434 -0.001215 -0.158301
472 3462 -10.758831 -0.693573 -0.189601 0.999914 -0.004361 -0.003589 -0.011862
953 3858 5.048828 -10.223389 -0.510825 0.912687 -0.003749 0.001377 -0.408640
560 1421 8.771418 7.523010 -1.019238 0.631354 0.013451 -0.002061 0.775376
1421 3545 -9.066803 4.861523 0.727460 -0.325570 -0.001913 0.000984 0.945516
223 1633 -10.476379 5.373446 -0.948625 0.738088 -0.000754 0.010008 -0.674630
1423 3532 -8.087036 7.640383 0.654723 0.588507 -0.010662 0.002401 -0.808419
598 1411 -10.352188 4.323009 -1.308593 -0.281771 0.001915 0.006232 0.959460
582 3510 -9.111206 -4.507889 -0.555088 0.945927 -0.020892 -0.003139 0.323692
2376 3332 11.803215 -0.678345 0.142478 0.999979 0.002054 -0.005470 0.002719
550 1409 11.423182 2.175720 -1.159524 0.357646 0.004439 -0.013029 0.933756
429 2456 -8.606773 6.410873 0.261109 0.849830 0.034061 -0.015203 -0.525735
948 3836 -10.661413 3.729156 -0.942085 0.975003 -0.002747 -0.001707 -0.222170
1422 3530 -7.095596 8.231197 0.656183 0.596570 -0.014232 0.001828 -0.802433
2355 3270 -9.913589 -6.627792 0.254105 0.778604 -0.017481 0.000847 0.627271
515 3537 11.210702 -1.600632 -0.141748 0.979629 0.015622 -0.009909 -0.199963
878 3785 -11.873100 -0.722046 -1.023516 0.999526 -0.001410 0.004344 0.030449
130 1555 -9.827494 5.771011 -0.754654 0.873738 0.006111 0.006440 -0.486316
151 1607 10.000631 0.384949 -0.605875 0.999601 -0.018612 0.000068 -0.021224
388 3410 10.595490 0.277985 0.452892 0.999801 0.013040 0.001086 0.015082
14 4448 -11.132212 0.735473 0.335193 0.986558 0.005257 -0.001500 -0.163317
400 2437 -9.980896 -2.528488 0.295423 0.937648 -0.026276 0.007295 0.346514
596 1391 -5.295166 8.594254 -1.442568 0.552574 0.010104 -0.006683 -0.833376
756 3669 -10.291008 5.819305 -1.227673 0.713271 0.013084 -0.017665 -0.700544
707 3665 11.821808 -0.680593 -0.464365 0.999913 -0.002533 -0.002476 -0.012742
414 3399 -10.308304 2.488541 0.214483 0.998293 -0.017748 0.002780 -0.055581
956 3857 0.687820 -10.000916 -0.624537 0.866869 0.002500 0.001060 -0.498528
1387 3557 6.324608 8.924759 1.017440 0.599921 -0.010772 -0.001584 0.799985
518 3538 9.964973 -1.608337 -0.169145 0.976984 0.016436 -0.007878 -0.212530
428 3408 -8.725117 6.700134 0.207590 0.868215 0.035424 -0.010846 -0.494804
750 3706 10.120552 1.796753 -0.941578 0.985528 -0.021495 0.004536 0.168080
17 4477 10.560035 0.041457 0.395114 0.999850 0.004433 0.004399 0.016182
664 3622 10.968140 -0.117771 -0.399362 0.999976 0.000236 -0.001358 -0.006724
2362 3288 -10.985153 -1.130417 0.048830 0.972628 -0.017384 0.000785 0.231716
2441 3364 -9.535721 -6.312881 0.019892 0.857496 0.016872 0.024964 0.513608
2406 3339 -10.157890 -0.461670 -0.175013 0.999931 -0.001921 -0.004744 -0.010535
103 4521 -9.834923 -3.436966 -0.079633 0.982735 0.003818 -0.009722 0.184724
427 3406 -9.317123 7.139679 0.196208 0.884642 0.040195 -0.013465 -0.464339
571 3505 -10.288445 -1.845993 -0.365276 0.993793 -0.008885 0.009547 0.110473
100 4538 10.171227 2.153419 0.487381 0.994225 0.010146 -0.001706 0.106818
756 3711 11.071540 -0.378632 -0.573710 0.999753 -0.012582 -0.008256 0.016353
539 1415 10.090858 4.324448 -1.012949 0.514922 0.008238 -0.014290 0.857078
509 3524 11.801394 -0.937653 -0.061793 0.997830 0.007781 -0.004422 -0.065233
547 1417 9.574909 5.249008 -1.045066 0.561205 0.013593 -0.009120 0.827515
409 3392 -11.713516 0.294060 0.093680 0.986140 -0.020955 0.003239 0.164557
854 3763 -11.910664 0.099030 -1.190331 0.998902 0.010110 0.004070 -0.045566
419 3404 -9.222031 3.913300 0.406738 0.969653 0.015557 0.001589 -0.243985
559 1421 8.837846 7.515991 -0.994105 0.631604 0.012401 -0.002955 0.775186
1409 3523 6.615723 9.087738 0.893642 -0.355081 0.002944 -0.017080 0.934675
1578 4534 -11.092615 -1.147171 1.045848 0.678646 -0.002125 0.004868 0.734446
203 1648 6.407700 -8.181107 -0.835356 0.919431 0.005204 0.000687 -0.393216
1420 3547 -9.016235 4.757034 0.749060 -0.247203 0.003684 0.001685 0.968955
130 4530 -10.034439 -3.218529 0.346396 0.725682 -0.002144 0.010744 0.687943
821 3742 -11.164101 -0.681946 -1.214668 0.999540 0.000727 -0.002682 0.030209
2466 3405 -10.311203 0.340149 -0.047742 0.999458 -0.024924 0.010856 0.018560
383 2421 -2.424973 -10.728188 0.457245 0.730960 0.008249 0.018643 0.682116
2450 3420 10.040237 0.149849 -0.290682 0.995194 0.012015 0.012537 0.096366
920 3821 -10.335556 -0.485199 -1.009815 0.999958 0.002618 0.000650 0.008768
2479 3433 -9.588806 5.025063 -1.164465 0.862089 -0.037935 0.014075 0.505140
484 3472 -11.170765 -0.789795 -0.161860 0.999987 -0.001321 0.000132 0.004934
49 4506 11.741508 0.148475 0.427892 0.999980 0.005358 -0.000881 0.003193
174 1629 10.509342 -0.001610 -0.682132 0.999919 -0.004086 -0.000497 -0.012044
1411 3526 4.252563 9.283569 0.863769 -0.389457 0.008819 -0.013799 0.920899
146 1604 11.388649 0.575546 -0.633729 0.999796 -0.019599 -0.001317 0.004606
62 4516 10.913639 -0.067348 0.539334 0.999953 -0.007508 -0.005991 -0.001429
412 2445 -11.811279 1.560799 0.219315 0.998914 -0.025400 0.000369 0.039066
80 4511 -10.328808 -0.041796 0.119011 0.999867 0.007685 -0.003119 -0.014061
606 3576 11.194885 0.160420 -0.460706 0.999987 0.000844 0.004473 -0.002455
591 3515 -7.981094 -6.795746 -0.376384 0.828308 -0.027213 -0.000548 0.559611
