idx1 idx2 t_1 t_2 t_3 q_1 q_2 q_3 q_4
753 1512 11.555140 -0.857208 0.247694 0.997629 0.017963 0.001177 -0.066423
806 2568 -6.776031 7.744705 -0.150907 0.935143 0.007431 -0.003192 -0.354178
511 1307 8.431076 7.412308 -0.041732 0.532303 -0.025806 0.003788 0.846151
875 2611 -10.185791 -0.285544 -0.212825 0.999751 -0.001225 -0.003414 -0.022020
1526 2568 6.946350 8.443771 -0.007273 0.755513 0.013172 -0.015951 -0.654807
824 1553 -10.753387 -2.612461 0.017230 0.740315 -0.002122 0.001034 0.672256
790 2584 8.347244 -7.385468 0.092611 0.811350 0.019580 -0.008612 -0.584169
130 2503 -10.614944 -5.331608 -0.170435 0.964799 0.001458 0.005508 0.262925
772 1549 10.783754 -1.168518 0.253710 0.999795 0.014501 -0.011801 0.007749
125 2523 9.678665 2.620859 0.123042 0.989967 0.000528 0.011174 0.140856
2378 2428 8.620300 6.795376 -0.103180 0.861104 0.000667 0.013515 0.508250
777 2572 10.605476 3.280060 0.381044 0.750037 0.018628 -0.005161 -0.661113
2293 2352 11.735241 0.231041 0.354709 0.997560 -0.004121 -0.008019 0.069230
89 2480 -10.877296 -0.396269 -0.204991 0.999986 0.004669 -0.002427 0.000263
4 2364 7.016428 8.004071 -0.080626 0.783389 0.001975 -0.013817 -0.621375
149 2527 -5.807918 10.386238 0.025878 0.745977 0.009133 0.005925 0.665883
131 2504 -9.841606 -5.253571 -0.151234 0.958221 0.001114 0.004997 0.285981
510 1302 10.057831 5.321091 0.067098 0.423675 -0.022760 0.005843 0.905509
2333 2427 8.272493 6.162275 -0.092229 0.871112 -0.003299 0.011815 0.490931
796 1514 -9.751556 -3.256500 -0.168707 0.990182 -0.002764 0.002292 0.139739
544 1280 -4.919312 -10.789322 -0.017844 0.691841 -0.013704 0.005883 0.721896
789 2583 8.181686 -6.548309 0.084359 0.804651 0.022719 -0.007782 -0.593262
2328 2428 8.584326 6.824689 -0.032196 0.860448 -0.000302 0.010359 0.509433
10 2315 3.155033 9.921062 -0.287338 0.741733 0.000524 -0.015561 -0.670514
2 2346 8.082273 8.018666 -0.017762 0.784231 0.003440 -0.014328 -0.620294
1521 2574 9.897135 2.634995 0.270417 0.762335 0.005419 -0.017317 -0.646929
2298 2413 11.722212 1.658729 0.279578 0.965802 -0.013918 -0.001251 0.258904
741 1498 11.646147 0.222595 0.258799 0.999975 -0.006632 -0.001779 -0.001554
2 2388 8.086847 8.041389 -0.015932 0.785053 0.003760 -0.014148 -0.619256
2359 2429 8.959190 7.427677 -0.108834 0.852328 0.004210 0.015352 0.522765
26 2365 -7.918634 7.864707 -0.263143 0.775748 0.002423 -0.017499 -0.630795
2378 2429 8.951500 7.430470 -0.108232 0.852365 0.004321 0.015452 0.522700
767 1538 11.629961 -1.315979 0.221163 0.999684 0.019565 -0.007239 -0.014060
2345 2427 8.277519 6.160225 -0.088633 0.871020 -0.003675 0.011610 0.491097
1526 2569 7.096527 7.453964 0.022362 0.755378 0.010397 -0.016244 -0.655005
776 2577 11.789194 -1.930145 0.342038 0.751348 0.028620 -0.003319 -0.659277
782 2579 9.380733 -3.470718 0.190327 0.770676 0.033150 0.000225 -0.636364
24 2381 -6.220354 7.894723 -0.316185 0.774509 0.005488 -0.020886 -0.632194
36 2424 -11.386096 1.666230 -0.020481 0.974599 -0.003797 0.004413 -0.223881
