idx1 idx2 t_1 t_2 t_3 q_1 q_2 q_3 q_4
675 763 7.218315 8.617477 -0.485123 0.767761 0.001468 0.018743 0.640460
676 762 7.093102 7.912445 -0.465519 0.778711 0.001601 0.019800 0.627069
51 1092 -11.429941 -2.967350 -0.005089 0.736260 0.004687 0.010636 -0.676599
50 1090 -10.815444 -2.938263 0.011033 0.736574 0.005889 0.012424 -0.676218
624 686 11.597763 -0.367493 0.166328 0.999909 0.000951 -0.001753 0.013381
34 1043 -7.430700 8.683960 0.025535 0.849604 -0.000584 0.002228 -0.527416
625 679 10.860603 -0.285675 0.188539 0.999866 -0.000267 -0.002028 0.016211
625 719 10.910515 -0.358719 -0.034095 0.999779 0.000169 -0.002394 0.020893
8 1022 -11.050547 0.742070 0.011514 0.999936 -0.005675 0.002828 -0.009348
624 689 11.589767 -0.364151 0.148476 0.999903 0.001104 -0.001779 0.013803
676 763 7.217171 8.619415 -0.481276 0.767783 0.001456 0.018765 0.640433
29 1042 -8.195392 6.720745 0.100270 0.919621 -0.001614 0.005489 -0.392765
25 1035 -9.716561 5.830445 0.139110 0.960776 0.003172 0.006704 -0.277228
626 680 10.150612 -0.214371 0.164692 0.999797 -0.001007 -0.002306 0.020003
624 724 11.796532 -0.489288 -0.083893 0.999524 0.000387 -0.001989 0.030794
47 1062 -9.252694 5.708920 0.082560 0.682734 0.000217 0.004370 -0.730654
28 1039 -8.762518 6.742424 0.109723 0.932294 -0.000953 0.006214 -0.361648
673 764 7.330193 9.343521 -0.511000 0.758738 0.001937 0.017418 0.651161
0 1015 -11.897578 -0.254661 -0.072414 0.999402 -0.008080 -0.000720 0.033628
624 717 11.612038 -0.406815 0.026717 0.999883 0.001467 -0.001682 0.015109
29 1038 -8.818571 7.368305 0.076180 0.922001 -0.001720 0.005754 -0.387140
659 762 7.114525 8.025528 -0.481277 0.774624 0.000422 0.018340 0.632155
647 760 7.838295 7.251648 -0.564680 0.782676 -0.006839 0.022089 0.621999
20 1028 -11.141829 4.261765 0.146541 0.985286 0.003937 0.007387 -0.170706
629 745 10.967522 0.956024 -0.240157 0.963039 -0.006440 0.004911 0.269242
4 1022 -10.540861 0.126286 -0.025402 0.999778 -0.005117 0.001030 0.020427
49 1091 -10.195942 -2.984971 0.002786 0.736539 0.005920 0.013039 -0.676243
660 763 7.217598 8.695663 -0.501294 0.764950 0.000528 0.017644 0.643847
10 1027 -10.140461 1.127481 0.026457 0.999852 -0.008290 0.003118 -0.014749
48 1072 -10.196268 1.920727 0.010003 0.714212 0.001196 -0.002763 -0.699923
656 762 7.197884 8.190826 -0.525671 0.768838 -0.000567 0.020247 0.639122
626 733 10.895737 -0.240982 -0.160006 0.995165 -0.004278 -0.005212 0.097987
33 1047 -7.126588 7.417763 0.039960 0.860630 -0.002014 0.000474 -0.509227
0 1019 -10.893909 -0.212143 -0.053790 0.999409 -0.007437 -0.000123 0.033573
668 762 7.086800 7.896805 -0.497947 0.778449 0.001737 0.019888 0.627390
624 707 11.581604 -0.363907 0.103782 0.999889 0.001547 -0.001613 0.014704
35 1049 -6.757674 7.650820 -0.000018 0.826352 -0.000335 -0.001549 -0.563152
49 1078 -10.530369 -0.160085 0.020025 0.759299 0.003423 0.009780 -0.650660
661 762 7.089226 7.956970 -0.485354 0.776950 0.000921 0.018763 0.629282
43 1053 -7.397837 8.484008 0.081797 0.715076 0.002282 0.002553 -0.699038
626 730 10.642960 -0.306046 -0.148811 0.997374 -0.002344 -0.002830 0.072334
628 737 10.092262 0.069656 -0.207818 0.989361 -0.005523 -0.002030 0.145359
36 1050 -6.629598 7.716655 -0.042733 0.808792 0.000245 -0.003586 -0.588083
672 761 6.941193 7.238876 -0.468740 0.791131 0.000828 0.020256 0.611310
3 1019 -11.179606 0.011880 -0.052355 0.999710 -0.006800 0.000225 0.023112
624 723 11.761833 -0.488083 -0.076434 0.999634 0.000573 -0.002042 0.026959
696 764 7.378433 9.317322 -0.423954 0.760129 0.001245 0.018012 0.649521
31 1040 -8.239892 7.971576 0.043561 0.896097 -0.002216 0.003773 -0.443836
15 1030 -10.162460 2.367167 0.094174 0.997008 -0.000656 0.005962 -0.077062
698 763 7.262367 8.591049 -0.400823 0.769094 0.000826 0.019360 0.638842
624 710 11.581589 -0.352325 0.095593 0.999888 0.001470 -0.001627 0.014810
44 1054 -7.732969 8.305468 0.107297 0.706098 0.001979 0.004043 -0.708100
50 1072 -11.381898 1.990070 -0.006006 0.711994 0.000642 -0.003864 -0.702175
34 1048 -6.925384 7.551441 0.034757 0.843724 -0.001065 0.000218 -0.536777
624 699 11.581245 -0.367203 0.119895 0.999895 0.001425 -0.001706 0.014344
20 1034 -9.815255 3.804721 0.145509 0.986640 0.001995 0.006964 -0.162755
