idx1 idx2 t_1 t_2 t_3 q_1 q_2 q_3 q_4
247 1077 10.526398 0.601431 0.203276 0.999771 -0.001715 0.000611 0.021325
163 981 -11.731216 0.058510 -0.195732 0.999999 0.000224 -0.000844 -0.001504
9 850 10.875759 0.179626 0.211649 0.999996 -0.000102 -0.001013 0.002593
228 1060 10.653305 -0.097441 0.222472 0.999896 -0.000909 -0.005129 -0.013448
91 911 -11.680222 0.449481 -0.172464 0.999830 0.003216 0.000477 0.018155
237 1042 -11.567444 -0.338559 -0.127188 0.999834 -0.000473 -0.002356 0.018067
44 883 11.895805 0.044662 0.221899 0.999977 0.000848 -0.000418 0.006674
243 1048 -11.925827 -0.278633 -0.180178 0.999767 0.001614 -0.000850 0.021511
8 849 10.763916 0.196904 0.204444 0.999993 0.000496 -0.000399 0.003649
15 856 11.793856 0.101146 0.224166 1.000000 0.000222 0.000051 -0.000779
310 1099 -10.050568 4.751160 -0.580808 0.539389 0.015583 -0.024436 -0.841558
201 1010 -10.494415 -0.085649 -0.177447 0.999978 0.003188 0.002733 -0.005022
232 1065 11.991943 -0.015565 0.158440 0.999980 0.004280 -0.000097 -0.004680
258 1089 11.591492 0.798470 0.266432 0.999823 -0.007470 -0.005391 0.016382
280 1079 -11.462067 2.566765 -0.229474 0.990786 0.002963 0.000083 -0.135408
93 934 11.631439 1.745935 0.177454 0.999944 -0.007697 -0.001261 -0.007232
255 1084 9.972961 0.727516 0.164543 0.999799 -0.000268 0.001993 0.019951
230 1035 -11.083557 -0.249077 -0.069121 0.999962 0.000881 0.004523 0.007346
176 1009 10.153305 0.197090 0.215700 0.999962 0.001368 0.002152 0.008347
110 950 11.038834 0.181797 0.169571 0.999894 0.010749 -0.000359 -0.009781
238 1045 -10.056213 -0.224659 -0.104505 0.999824 0.000284 0.001061 0.018758
112 934 -11.905876 1.371181 -0.227443 0.999665 -0.004383 -0.006201 -0.024732
260 1091 11.567169 0.710656 0.296903 0.999890 -0.009479 -0.006896 0.009083
134 972 11.936646 0.438394 0.235912 0.999986 -0.001859 -0.000275 0.005038
226 1059 11.411240 -0.100288 0.202831 0.999903 0.000740 -0.003702 -0.013455
170 988 -10.400986 -0.125227 -0.188151 0.999990 0.002027 -0.002167 0.003235
218 1023 -10.946762 -0.214346 -0.114438 0.999827 -0.002707 0.000273 0.018387
114 937 -10.839821 1.183321 -0.199825 0.999335 -0.010767 -0.005100 -0.034445
139 960 -11.673004 0.183901 -0.156626 0.999996 0.002572 -0.001187 0.000316
4 845 10.173702 0.108422 0.194731 0.999996 0.000490 -0.000404 0.002697
177 993 -11.393341 -0.075555 -0.205962 0.999992 0.000558 -0.000804 0.003997
257 1087 10.776855 0.771267 0.222859 0.999817 -0.004773 -0.003760 0.018164
167 1001 10.630356 0.067847 0.224022 0.999998 0.001463 -0.001112 0.000770
60 880 -11.044159 0.034456 -0.177568 0.999992 0.003898 0.000262 -0.000669
64 902 10.212769 0.002738 0.197029 0.999985 0.001686 -0.001719 -0.004903
131 968 10.012024 0.315090 0.191441 0.999987 -0.001426 -0.002179 0.004462
282 1080 -11.391174 3.143929 -0.273322 0.984888 0.004041 -0.002044 -0.173135
101 923 -10.896133 1.524794 -0.150197 0.999840 -0.003420 -0.002793 0.017344
248 1055 -10.373108 -0.069693 -0.168082 0.999888 -0.000054 -0.002924 0.014692
292 1086 -9.604065 5.356033 -0.388435 0.912207 -0.005394 -0.009806 -0.409576
309 1099 -9.850151 4.116608 -0.565556 0.566349 0.015654 -0.023920 -0.823669
245 1052 -10.332916 -0.138079 -0.168863 0.999840 -0.000907 -0.001931 0.017782
56 876 -11.366634 -0.138650 -0.192871 0.999996 0.000449 -0.000774 0.002822
229 1035 -10.270584 -0.168237 -0.120908 0.999988 0.000031 0.002152 0.004478
89 929 10.558876 1.873933 0.144826 0.999770 -0.011308 -0.001558 0.018139
227 1060 11.476837 -0.111111 0.248870 0.999892 0.000133 -0.005649 -0.013543
211 1044 10.073349 -0.149260 0.191211 0.999964 0.003657 -0.004930 -0.005913
25 848 -10.926119 0.068909 -0.174474 0.999995 0.000288 -0.000265 -0.003169
22 862 11.325464 -0.020190 0.200209 0.999985 0.001937 0.000647 -0.005042
40 878 10.403412 -0.052621 0.199984 0.999990 0.000192 -0.000872 0.004306
13 853 10.186028 0.103522 0.187232 0.999998 0.000215 -0.000383 -0.001882
251 1082 11.650269 0.765171 0.196120 0.999716 -0.001859 0.001341 0.023719
30 852 -11.531590 0.012228 -0.178109 0.999998 -0.000754 -0.000210 -0.001988
268 1098 11.179199 0.328006 0.293246 0.999932 -0.009121 -0.000538 -0.007186
67 886 -11.855789 -0.193951 -0.208829 0.999879 0.002184 -0.000485 0.015382
175 1009 11.215363 0.193254 0.245693 0.999966 0.001197 0.001748 0.008006
40 861 -11.580349 -0.158132 -0.288501 0.999972 0.003406 -0.006401 -0.001933
11 852 11.196150 0.117654 0.204384 0.999999 -0.000738 -0.000373 -0.001010
