idx1 idx2 t_1 t_2 t_3 q_1 q_2 q_3 q_4
633 721 6.011581 -0.011841 -0.215603 0.998855 -0.005283 -0.003028 0.047449
627 702 9.448776 -0.143463 0.051556 0.999671 -0.000721 -0.002137 0.025533
10 1038 -7.587774 1.081821 0.062788 0.999909 -0.010280 0.002827 -0.008232
46 1100 -8.392377 -3.126812 0.070617 0.743859 -0.000170 0.010740 -0.668251
13 1036 -8.498807 1.669641 0.087543 0.998984 -0.004362 0.005243 -0.044544
0 1080 7.303800 1.129550 0.143043 0.990989 -0.016853 0.006406 0.132726
40 1089 -4.889921 -3.911346 0.005174 0.791786 0.006802 0.009440 -0.610688
17 1089 6.673959 -1.381189 0.026751 0.997178 -0.000222 0.015488 -0.073458
42 1067 -7.238322 3.083076 -0.001372 0.712231 0.005033 -0.007002 -0.701892
635 736 6.075317 0.269073 -0.316854 0.988712 -0.009114 -0.003857 0.149504
39 1066 -6.173851 2.837243 -0.051933 0.744280 0.009422 -0.010543 -0.667718
682 758 6.357788 5.407806 -0.390426 0.835002 -0.000649 0.016237 0.550006
2 1095 9.219703 1.432370 0.152860 0.996143 -0.011356 0.002243 0.086975
33 1059 -5.461380 3.952446 0.059337 0.847670 0.004694 -0.001092 -0.530502
44 1094 -7.228372 -3.353350 0.061252 0.753630 0.000586 0.010921 -0.657208
689 758 6.381165 5.384903 -0.356330 0.835603 -0.000920 0.016510 0.549086
634 740 7.207664 0.542038 -0.303400 0.980412 -0.010085 0.000757 0.196700
25 1055 -5.475485 2.806625 0.147595 0.949191 0.007687 0.007059 -0.314526
22 1052 -5.935913 2.610013 0.173670 0.971638 0.001675 0.007435 -0.236351
30 1050 -6.854235 5.548368 0.084804 0.899898 -0.000675 0.002311 -0.436094
692 757 6.161652 4.819382 -0.336192 0.850258 -0.000667 0.014389 0.526169
7 1039 -6.923771 0.670659 0.068604 0.999740 -0.008713 0.001763 0.020998
5 1080 6.842996 0.818744 0.115208 0.993525 -0.015445 0.008557 0.112230
32 1050 -6.793314 6.293111 0.060122 0.871992 -0.000626 0.001160 -0.489519
635 737 6.227921 0.329971 -0.315000 0.986914 -0.009781 -0.003051 0.160921
689 757 6.153664 4.821091 -0.348217 0.850164 -0.000597 0.014362 0.526322
700 757 6.168915 4.815216 -0.319767 0.850514 -0.000919 0.014477 0.525753
632 723 6.601913 -0.055389 -0.232530 0.998667 -0.005371 -0.002000 0.051303
45 1071 -8.582319 2.037162 0.046223 0.716257 -0.003188 -0.004407 -0.697815
631 711 6.971458 0.041763 -0.053548 0.999312 -0.003548 -0.000938 0.036910
19 1050 -6.083874 2.203603 0.155211 0.985160 0.004034 0.005265 -0.171513
32 1052 -6.489215 5.762981 0.065916 0.869503 0.001317 0.001708 -0.493924
16 1044 -7.159511 2.064390 0.135144 0.994503 -0.001720 0.005638 -0.104544
627 727 9.797440 -0.267975 -0.160153 0.998416 -0.002301 -0.002294 0.056171
4 1085 8.415981 1.170444 0.124556 0.995086 -0.011732 0.011447 0.097649
628 685 8.809708 -0.093994 0.091019 0.999625 -0.001999 -0.002016 0.027228
628 710 8.790077 -0.077316 0.013708 0.999581 -0.001418 -0.001878 0.028847
44 1092 -7.231327 -3.379751 0.054522 0.753620 0.003469 0.013164 -0.657170
0 1023 -9.908040 -0.156723 -0.037888 0.999272 -0.005941 -0.000080 0.037677
5 1091 8.970502 1.157695 0.111136 0.997245 -0.010376 0.009696 0.072806
40 1062 -6.471264 4.659422 0.010740 0.737035 0.002671 0.000130 -0.675850
8 1099 8.559576 0.723807 0.100208 0.998716 -0.011134 0.006607 0.048969
40 1097 -4.858266 -3.953199 0.006490 0.790114 0.002336 0.005558 -0.612930
702 755 5.632866 3.825775 -0.297823 0.878162 -0.002143 0.008263 0.478287
641 750 6.797226 2.469543 -0.414923 0.916031 -0.009516 -0.000140 0.400995
44 1080 -7.550745 -1.249742 0.066882 0.778952 -0.000835 0.016001 -0.626879
632 744 9.007507 0.935425 -0.295007 0.966503 -0.008385 0.006454 0.256435
16 1091 7.021210 -1.118468 0.026726 0.998174 -0.002208 0.014435 -0.058618
658 759 6.659111 6.130341 -0.452477 0.814946 -0.002234 0.016956 0.579284
14 1033 -9.328201 1.996244 0.092807 0.998307 -0.004521 0.005767 -0.057710
13 1098 7.685681 -0.330701 0.040196 0.999882 -0.005507 0.009433 -0.010781
5 1096 8.937075 1.164944 0.115674 0.997262 -0.010439 0.004605 0.073059
21 1048 -6.871550 2.896706 0.178141 0.978634 0.001184 0.005874 -0.205523
628 732 9.449974 -0.136353 -0.206895 0.995398 -0.004662 -0.004405 0.095611
658 757 6.237320 4.982315 -0.438875 0.844607 -0.001407 0.012714 0.535233
32 1057 -5.681495 4.305042 0.070672 0.864299 0.003735 0.002584 -0.502957
632 720 6.506592 -0.024826 -0.190976 0.999059 -0.005149 -0.002180 0.043019
48 1086 -9.625010 -2.567224 0.019333 0.747670 0.006516 0.016352 -0.663837
3 1027 -9.230372 0.101659 -0.024408 0.999143 -0.007303 0.000012 0.040736
33 1053 -6.340612 5.827666 0.053806 0.853036 0.002244 0.000854 -0.521847
670 755 5.602127 3.845718 -0.429551 0.876892 -0.001086 0.007890 0.480622
41 1087 -5.522468 -3.537236 0.021972 0.785138 0.005122 0.012616 -0.619171
630 734 8.422951 0.022156 -0.253471 0.992819 -0.006950 -0.003910 0.119360
628 715 8.791130 -0.080643 0.009329 0.999582 -0.001373 -0.001879 0.028810
630 708 7.551979 -0.000381 -0.024052 0.999402 -0.002469 -0.001341 0.034454
35 1061 -5.452502 3.810416 0.025156 0.813743 0.003050 -0.002909 -0.581210
13 1044 -6.701003 1.474263 0.125922 0.998347 -0.004186 0.004998 -0.057098
19 1048 -6.618390 2.415053 0.156840 0.985997 0.002624 0.004921 -0.166668
38 1068 -5.737797 1.849768 -0.066447 0.767547 0.003245 -0.011149 -0.640887
39 1069 -6.027872 1.699554 -0.061833 0.759211 0.000082 -0.008909 -0.650784
651 759 7.136261 6.498001 -0.507039 0.801557 -0.005252 0.019223 0.597587
0 1025 -9.424294 -0.124077 -0.031748 0.998990 -0.006267 -0.000276 0.044500
627 701 9.448708 -0.144836 0.055228 0.999673 -0.000719 -0.002179 0.025469
17 1047 -6.589163 2.090847 0.135721 0.991664 -0.000636 0.003826 -0.128793
706 758 6.399147 5.372528 -0.316082 0.836109 -0.001335 0.016638 0.548310
42 1057 -7.102086 6.957157 0.062348 0.718816 0.004542 0.001821 -0.695183
680 759 6.575272 5.983780 -0.407517 0.820250 -0.001004 0.018283 0.571712
656 758 6.546791 5.662735 -0.472321 0.826054 -0.002625 0.016358 0.563348
636 751 8.750870 2.755005 -0.375700 0.905681 -0.008825 0.000817 0.423867
672 758 6.362396 5.401611 -0.437886 0.834643 -0.000456 0.016029 0.550559
12 1034 -8.802687 1.495858 0.075616 0.999535 -0.006841 0.004384 -0.029376
705 757 6.170464 4.808960 -0.308378 0.850646 -0.001002 0.014475 0.525539
706 759 6.618492 5.947220 -0.324214 0.821486 -0.001703 0.018714 0.569919
45 1065 -8.479508 4.320582 0.059257 0.684065 0.005387 -0.002386 -0.729398
633 727 6.243515 -0.024750 -0.266793 0.997406 -0.006416 -0.002703 0.071643
697 759 6.614105 5.956314 -0.344537 0.821212 -0.001540 0.018732 0.570314
690 756 5.896774 4.311951 -0.338379 0.864321 -0.001127 0.011514 0.502808
41 1082 -5.774483 -2.383942 0.021945 0.799713 0.000353 0.012287 -0.600257
46 1082 -8.554917 -1.690037 0.077192 0.765547 -0.001148 0.015981 -0.643180
0 1098 9.380422 1.564522 0.148305 0.995526 -0.011665 0.003155 0.093709
663 759 6.570663 5.982422 -0.447150 0.819638 -0.001157 0.017234 0.572621
46 1091 -8.403860 -3.164626 0.070408 0.743668 0.002996 0.013453 -0.668407
627 722 9.596352 -0.257324 -0.120151 0.999393 -0.001219 -0.002513 0.034726
630 681 7.569939 -0.011261 0.069746 0.999472 -0.003262 -0.001476 0.032297
10 1083 7.107994 0.275293 0.095275 0.998222 -0.013224 0.012184 0.056820
29 1051 -6.665863 4.949086 0.109731 0.911303 0.000744 0.003712 -0.411719
4 1092 9.070045 1.266572 0.126809 0.996818 -0.010535 0.008502 0.078550
43 1071 -7.615046 1.757063 0.007637 0.729268 -0.001993 -0.006192 -0.684197
631 716 6.991371 0.006744 -0.094693 0.999314 -0.003511 -0.000910 0.036868
629 715 8.158272 -0.035370 -0.012437 0.999492 -0.001846 -0.001662 0.031775
4 1079 6.613103 0.820352 0.127150 0.993050 -0.013555 0.006322 0.116738
44 1073 -8.023561 1.168241 0.048860 0.738927 0.000071 0.001277 -0.673785
629 726 8.459793 -0.163712 -0.200382 0.998367 -0.003230 -0.001932 0.057008
638 748 7.196320 1.894669 -0.370979 0.935686 -0.013428 0.002541 0.352569
684 758 6.360291 5.402893 -0.382055 0.835151 -0.000748 0.016304 0.549779
635 752 9.463638 3.093582 -0.367357 0.894717 -0.007685 0.001702 0.446564
17 1049 -6.060696 1.929825 0.133402 0.991028 0.000027 0.004070 -0.133591
698 756 5.907776 4.308197 -0.318671 0.864548 -0.001324 0.011627 0.502413
632 737 7.713989 0.245911 -0.285087 0.987788 -0.008537 -0.001472 0.155563
2 1027 -9.133089 0.035758 -0.029041 0.998982 -0.007461 -0.000352 0.044490
703 760 6.808914 6.571686 -0.337715 0.806695 -0.001496 0.020253 0.590619
9 1083 7.272918 0.446956 0.100379 0.997532 -0.013264 0.011833 0.067929
5 1025 -9.923198 0.258650 0.004120 0.999701 -0.005163 0.001764 0.023830
628 691 8.794296 -0.089905 0.057727 0.999605 -0.001739 -0.001992 0.027981
672 756 5.879486 4.326584 -0.425349 0.863427 -0.000555 0.011057 0.504353
4 1036 -7.245535 0.355936 0.021741 0.998945 -0.008918 0.000056 0.045056
631 695 6.971466 0.027557 -0.016663 0.999337 -0.003647 -0.001057 0.036203
25 1052 -6.250185 3.400694 0.158499 0.951252 0.007003 0.005968 -0.308278
633 738 7.354668 0.348511 -0.289897 0.985473 -0.009994 -0.000928 0.169536
647 751 5.855858 2.719055 -0.471070 0.908249 -0.006507 0.002601 0.418372
23 1044 -7.946520 3.977758 0.167534 0.970618 -0.001276 0.007070 -0.240519
19 1087 5.897679 -1.842242 0.017968 0.994572 0.001315 0.017510 -0.102553
35 1060 -5.579763 4.176534 0.024864 0.814467 0.004407 -0.003920 -0.580180
