idx1 idx2 t_1 t_2 t_3 q_1 q_2 q_3 q_4
218 1030 -5.602158 -0.118535 -0.045158 0.999990 -0.000448 0.002380 0.003732
192 1017 2.921280 -0.024636 0.075938 0.999992 0.001232 0.002152 -0.003069
92 925 2.323097 1.541891 0.036891 0.999426 -0.009032 -0.000949 0.032646
221 1037 -2.577408 -0.100317 -0.021173 0.999999 0.000516 -0.000323 0.000975
268 1082 -1.972717 0.418880 -0.027450 0.999972 -0.002794 -0.001025 -0.006875
64 897 4.738747 0.066035 0.083117 0.999997 -0.000528 0.002180 0.000574
112 940 -4.560089 0.923938 -0.073925 0.999240 -0.006467 -0.006512 -0.037878
2 832 -5.140870 -0.021990 -0.047203 0.999995 0.003098 -0.000544 -0.000089
125 954 -2.474014 0.199820 -0.020932 0.999985 0.002515 -0.001585 -0.004654
121 956 5.378632 0.189201 0.135983 0.999957 0.001779 -0.009071 -0.000446
220 1033 -4.772858 -0.105613 -0.046166 0.999991 0.000401 0.004069 0.000150
185 1005 -3.647552 0.087565 -0.071236 0.999977 0.001308 0.000242 -0.006633
233 1046 -5.093155 -0.076004 -0.054639 0.999930 -0.000332 0.002621 0.011535
143 974 3.423004 0.377215 0.073385 0.999997 -0.001739 -0.000350 0.001898
216 1030 -4.147095 -0.130257 -0.038479 0.999990 0.000016 0.001231 0.004294
83 918 5.311188 0.875361 0.088951 0.999075 0.001010 0.000460 0.042981
46 873 -3.178997 -0.123136 -0.036814 0.999994 0.000914 0.000910 0.003143
288 1098 -0.783646 -2.228546 0.040995 0.951918 -0.004047 -0.002945 -0.306311
90 918 -3.000687 0.854970 -0.030051 0.999228 0.001283 -0.001806 0.039215
295 1099 -4.283951 -2.017868 -0.031747 0.869682 -0.002952 -0.007732 -0.493544
170 1000 5.806915 0.050472 0.133776 0.999997 0.001359 -0.001333 0.001362
79 914 5.667931 0.550640 0.117513 0.999615 0.003308 -0.005181 0.027057
84 918 4.148056 0.876605 0.068414 0.999051 0.001025 0.001109 0.043530
35 867 2.285019 -0.126687 0.055416 0.999998 -0.000346 0.000718 -0.001872
285 1089 -5.510803 1.171783 -0.141911 0.972300 -0.003184 -0.006289 -0.233629
273 1094 4.809784 -0.012438 0.116119 0.999261 -0.009533 -0.001561 -0.037214
10 840 -3.844074 0.059562 -0.049293 0.999999 -0.000090 -0.001044 0.000431
207 1021 -4.719818 -0.080584 -0.086255 0.999934 -0.001915 -0.000494 0.011287
292 1095 -4.689606 -0.118088 -0.077340 0.911233 -0.009619 -0.007805 -0.411705
153 977 -5.002731 0.319409 -0.067436 0.999979 0.000828 -0.002507 -0.005888
257 1080 4.769257 0.530079 0.101936 0.999900 -0.000492 -0.000425 0.014127
23 857 3.521315 0.032498 0.078091 0.999990 0.000837 -0.000651 -0.004314
3 833 -4.967899 -0.026522 -0.052168 0.999997 0.002481 -0.000071 0.000315
176 999 -2.247482 0.031468 -0.032266 0.999994 0.000449 -0.001382 0.003148
54 886 3.538231 -0.003667 0.077548 0.999967 -0.000494 -0.000813 0.008073
97 925 -3.730492 1.541693 -0.052298 0.999761 -0.008107 -0.002242 0.020164
220 1047 5.989899 -0.020562 0.094839 0.999988 0.002842 0.003219 -0.002441
169 991 -5.131226 -0.055919 -0.079409 0.999991 0.001858 -0.001268 0.003491
222 1047 4.477600 -0.021134 0.062192 0.999983 0.003064 0.004586 -0.001751
24 859 4.986942 -0.005474 0.108206 0.999984 0.000252 -0.000808 -0.005567
88 916 -2.746132 0.684477 -0.031195 0.999441 0.001099 -0.002103 0.033353
127 960 3.511444 0.189086 0.074627 0.999994 0.000237 -0.001585 0.003188
0 836 2.735924 0.011156 0.082559 0.999998 0.001320 0.000162 -0.001175
1 839 5.613037 0.034642 0.115960 0.999996 0.001651 -0.000291 0.002083
71 905 5.312340 0.131835 0.105179 0.999992 0.000285 -0.001298 0.003733
25 854 -2.849100 0.057044 -0.033042 0.999991 -0.000199 -0.000229 -0.004210
212 1037 3.906113 -0.108492 0.074414 0.999985 0.000087 -0.003417 -0.004211
108 937 -3.231705 1.210600 -0.041172 0.999352 -0.003773 -0.003673 -0.035607
147 977 2.594345 0.326980 0.065334 0.999982 0.001158 -0.001123 -0.005780
275 1084 -4.559357 0.621799 -0.077193 0.998434 0.000593 0.001900 -0.055910
228 1050 2.161270 0.014114 0.042498 0.999973 -0.001474 -0.005719 -0.004476
278 1086 -4.530884 0.709904 -0.079269 0.995283 -0.000226 -0.000444 -0.097011
188 1008 -2.795441 0.039337 -0.054384 0.999968 0.000711 0.000623 -0.007967
288 1099 -0.112213 -2.706665 0.057487 0.952196 -0.003332 -0.002733 -0.305458
8 843 2.658062 0.088166 0.068682 0.999994 0.000252 -0.000518 0.003278
173 994 -5.665466 -0.049176 -0.102407 0.999997 0.000170 -0.001881 0.001473
92 920 -3.246536 1.063719 -0.033554 0.999115 -0.000600 -0.000633 0.042062
153 982 2.026871 0.186004 0.054315 0.999953 -0.000028 -0.001311 -0.009577
47 881 5.810440 -0.015105 0.106442 0.999983 0.000363 0.000300 0.005877
213 1040 5.518860 -0.103038 0.118547 0.999989 0.000371 -0.003537 -0.002926
271 1093 5.249481 0.206700 0.123856 0.999713 -0.010142 -0.002516 -0.021549
288 1095 -2.728790 -0.839890 -0.026763 0.951506 -0.006077 -0.004936 -0.307530
227 1041 -4.114380 -0.085394 -0.078592 0.999981 -0.000647 -0.005131 0.003430
274 1085 -3.132538 0.481222 -0.052795 0.999023 -0.001740 0.000595 -0.044162
266 1088 4.482178 0.447938 0.130027 0.999954 -0.007474 -0.005670 -0.002243
90 924 3.635101 1.475312 0.056584 0.999184 -0.008943 -0.001581 0.039362
201 1017 -3.698364 -0.065834 -0.053861 0.999988 0.001174 0.004287 0.001970
193 1020 4.587875 -0.029784 0.112494 0.999999 -0.000022 -0.000577 -0.001197
57 888 2.437210 0.046182 0.057972 0.999967 -0.001321 -0.000148 0.007983
98 927 -2.653839 1.627386 -0.035106 0.999917 -0.008949 -0.002122 0.009042
10 839 -5.200221 0.041180 -0.074562 0.999999 -0.000027 -0.000987 0.000122
251 1073 3.365173 0.390589 0.070841 0.999888 -0.001288 -0.001426 0.014847
28 857 -2.438694 0.008804 -0.023622 0.999991 0.000375 0.000057 -0.004341
10 847 5.674917 0.104024 0.119253 1.000000 -0.000457 -0.000331 0.000216
252 1075 4.409454 0.450159 0.089968 0.999859 -0.001402 0.000679 0.016751
94 921 -4.574181 1.201769 -0.062458 0.999326 -0.002434 -0.001840 0.036594
170 992 -4.965103 -0.057056 -0.072486 0.999992 0.001691 -0.001181 0.003271
264 1077 -3.642212 0.419551 -0.060859 0.999988 -0.002451 -0.002090 -0.003785
2 839 4.409303 0.038276 0.096900 0.999996 0.001728 -0.000486 0.001929
65 896 2.469582 0.049380 0.050223 0.999985 0.000822 0.004811 0.002378
46 871 -5.746067 -0.144318 -0.067661 0.999995 0.001513 0.002438 0.001212
261 1083 4.130615 0.499245 0.104379 0.999968 -0.002143 -0.001998 0.007385
229 1044 -3.341339 -0.054735 -0.022781 0.999979 0.003053 -0.002518 0.005146
34 860 -5.639381 -0.096455 -0.091938 0.999988 0.000044 -0.001119 -0.004817
93 926 2.272614 1.600258 0.038195 0.999637 -0.009327 -0.001056 0.025263
208 1031 2.231064 -0.096018 0.045333 0.999959 -0.000370 -0.000012 -0.009101
120 955 5.231583 0.172536 0.123276 0.999954 0.001205 -0.009491 -0.000435
228 1042 -4.158005 -0.074272 -0.069134 0.999978 -0.001107 -0.005954 0.002795
236 1059 3.210144 0.083520 0.064739 0.999996 -0.000561 -0.002753 0.000944
206 1020 -4.800735 -0.085221 -0.086915 0.999953 -0.001001 0.001374 0.009503
50 875 -5.456589 -0.090792 -0.082494 0.999998 0.001531 -0.000479 0.001503
278 1098 5.044525 -1.137489 0.112687 0.995176 -0.003323 0.002482 -0.098020
248 1062 -4.248596 0.114620 -0.058347 0.999945 -0.001156 -0.003688 0.009730
181 1008 3.811707 0.110053 0.097308 0.999997 0.000054 0.000339 0.002336
287 1099 0.501053 -2.668182 0.065327 0.959790 -0.003171 -0.002177 -0.280692
286 1100 1.786346 -2.975006 0.090574 0.966622 -0.001575 -0.001567 -0.256196
75 900 -4.787926 0.027858 -0.060284 0.999909 0.000659 -0.000958 0.013481
130 963 4.111984 0.212938 0.088854 0.999983 0.000585 0.000201 0.005823
240 1053 -5.347046 -0.042812 -0.084360 0.999915 0.003531 -0.001258 0.012473
97 933 5.558502 1.573604 0.101900 0.999871 -0.006894 -0.002554 -0.014314
252 1067 -3.055389 0.219919 -0.032191 0.999970 0.001070 -0.000386 0.007716
295 1098 -4.707916 -1.311203 -0.055768 0.869234 -0.003690 -0.007793 -0.494326
288 1092 -4.706482 0.570206 -0.107679 0.951551 -0.007361 -0.007446 -0.307313
103 939 5.512177 1.073551 0.079777 0.999265 -0.005614 0.000144 -0.037917
124 957 2.996826 0.181858 0.069057 0.999990 0.000980 -0.003860 0.001849
82 916 4.326057 0.689895 0.084664 0.999470 0.000932 -0.001546 0.032520
257 1070 -4.458923 0.276494 -0.078568 0.999981 0.001461 -0.003087 0.005145
173 996 -2.979874 -0.009155 -0.049027 0.999996 0.000109 -0.002451 0.001647
170 993 -3.597076 -0.041784 -0.047529 0.999994 0.001418 -0.000929 0.002944
239 1062 3.342712 0.120808 0.061539 0.999987 0.001409 -0.002613 0.004074
200 1024 2.547714 -0.029516 0.058555 0.999983 -0.000459 -0.001685 -0.005491
236 1051 -3.585083 -0.004519 -0.042632 0.999956 -0.001189 -0.002437 0.008936
169 998 4.316971 0.032291 0.103755 0.999995 0.001360 -0.001457 0.002195
233 1045 -5.873779 -0.113134 -0.064339 0.999926 -0.000472 -0.000050 0.012132
64 896 3.639870 0.057993 0.067834 0.999991 0.000188 0.004077 0.001046
176 1005 5.498672 0.133600 0.126703 0.999985 0.001911 0.002337 0.004590
265 1086 3.578217 0.458577 0.100984 0.999976 -0.005514 -0.004226 -0.000178
104 940 5.503868 0.935095 0.085702 0.999198 -0.004136 -0.002292 -0.039769
149 973 -5.565201 0.285516 -0.068281 0.999996 -0.002076 0.001509 0.001045
91 918 -4.219337 0.874442 -0.044082 0.999296 0.002017 -0.001641 0.037415
179 1006 3.521057 0.100125 0.084208 0.999994 0.000678 0.002107 0.002740
119 954 5.120651 0.173780 0.123928 0.999960 0.002303 -0.008337 -0.002353
208 1035 5.219574 -0.152871 0.094727 0.999927 0.000264 -0.000897 -0.012014
267 1086 2.128143 0.424199 0.064085 0.999962 -0.006366 -0.003876 -0.004592
290 1093 -4.931519 0.517990 -0.094275 0.933543 -0.007835 -0.006162 -0.358328
8 839 -2.784050 0.029861 -0.030444 0.999993 0.000991 -0.000981 0.003420
19 849 -2.410797 0.065437 -0.024753 1.000000 0.000565 -0.000149 -0.000910
216 1042 4.942932 -0.088008 0.099412 0.999992 0.000938 -0.003906 0.000190
258 1073 -2.574493 0.343503 -0.047035 0.999974 -0.001200 -0.004088 0.005764
150 982 5.826065 0.226548 0.107149 0.999980 -0.001122 -0.000704 -0.006286
210 1034 3.131363 -0.104905 0.058543 0.999963 0.000708 0.000782 -0.008584
190 1016 3.657623 -0.006689 0.092155 0.999995 0.000005 0.002501 -0.001886
223 1035 -5.551376 -0.119062 -0.035105 0.999987 -0.001398 0.004696 0.001263
139 971 4.206161 0.383282 0.084561 0.999985 -0.000706 0.001072 0.005273
246 1067 2.091217 0.243999 0.042051 0.999930 0.000640 -0.001270 0.011773
281 1090 -2.848328 0.247261 -0.057073 0.988643 -0.003945 -0.004241 -0.150174
275 1095 4.423126 -0.316547 0.108760 0.998319 -0.006841 -0.000201 -0.057548
220 1044 3.631500 -0.049461 0.069369 0.999991 0.003562 -0.002441 0.000272
272 1081 -5.434265 0.573936 -0.076866 0.999600 -0.001319 0.001532 -0.028209
274 1092 2.601562 0.021204 0.071111 0.998895 -0.008360 -0.003328 -0.046128
155 985 3.681839 0.090739 0.081010 0.999912 0.001725 0.001304 -0.013079
216 1039 2.613876 -0.086597 0.057258 0.999998 0.001075 -0.001906 -0.000052
113 948 4.532013 0.275758 0.099316 0.999790 0.007557 -0.004380 -0.018522
82 907 -5.230286 0.191235 -0.054559 0.999843 -0.001949 0.001196 0.017549
83 915 2.105537 0.623933 0.043939 0.999515 0.001389 -0.001182 0.031075
86 912 -4.624054 0.412262 -0.051143 0.999644 0.002502 0.000306 0.026575
176 997 -4.898788 0.013844 -0.084251 0.999994 0.000772 -0.001979 0.002643
285 1090 -4.771637 0.805298 -0.116573 0.972063 -0.004018 -0.006359 -0.234599
34 861 -4.339325 -0.098555 -0.063719 0.999993 0.000065 -0.001134 -0.003693
163 993 4.768448 -0.001470 0.111032 0.999993 0.001750 -0.000031 -0.003241
156 985 2.423706 0.096315 0.060483 0.999953 0.001763 0.000632 -0.009547
250 1064 -4.124573 0.139275 -0.056470 0.999947 0.000191 -0.002695 0.009921
116 945 -3.276855 0.469525 -0.038580 0.999595 0.000247 -0.002792 -0.028336
256 1077 2.846771 0.448433 0.063596 0.999906 -0.000076 0.000892 0.013698
135 961 -5.113907 0.165521 -0.061492 0.999994 0.001684 -0.001388 0.002919
