idx1 idx2 t_1 t_2 t_3 q_1 q_2 q_3 q_4
586 3538 -2.771896 -0.602921 -0.360556 0.974010 0.001201 -0.005866 0.226425
92 4529 3.803116 -0.476707 0.364104 0.999992 0.002829 0.002717 0.000948
409 2455 -3.384842 0.398193 0.300758 0.998810 -0.013002 -0.000172 -0.046995
2407 3358 5.312416 -0.910416 0.028075 0.999918 -0.001077 0.004095 -0.012065
585 3523 -5.534821 -2.276611 -0.381823 0.933298 -0.013499 -0.005270 0.358811
2415 3365 3.159531 -0.830872 -0.024398 0.999732 0.005789 -0.003498 -0.022152
50 4500 3.777782 0.168689 0.302530 0.999963 -0.005137 -0.006167 0.003114
574 3524 -2.228024 -0.272110 -0.335815 0.996043 -0.005606 0.004078 0.088605
2445 3404 4.850983 -0.567215 -0.060020 0.993461 0.009681 -0.005190 -0.113640
0 4450 2.032223 0.776249 0.487291 0.994005 0.006585 -0.010786 -0.108601
582 3525 -4.348297 -1.220245 -0.427953 0.965007 -0.011028 -0.010950 0.261763
131 1574 -1.497192 1.374901 -0.757695 0.997355 -0.005063 -0.004091 -0.072397
114 1569 3.763199 0.993179 -0.724019 0.933330 0.003708 -0.000086 -0.359000
779 3712 -5.267429 -0.626617 -1.017543 0.999770 -0.003733 -0.008056 0.019513
438 3448 4.058960 -0.249664 -0.234095 0.999260 -0.007227 -0.004301 0.037531
439 3446 2.264442 -0.447403 -0.223441 0.999748 -0.004715 -0.003038 0.021715
550 3534 2.915988 -0.512222 -0.359522 0.994412 -0.000734 -0.001996 -0.105552
497 3496 3.612164 -0.484512 -0.219785 0.999938 -0.010144 0.000456 -0.004488
726 3657 -5.421539 -0.137333 -0.787122 0.999031 0.003198 0.003893 -0.043720
2351 3281 -4.278183 -2.646759 0.109978 0.916942 -0.006927 0.006648 0.398905
751 3679 -5.892868 -0.112732 -0.862934 0.922834 -0.005071 -0.000712 -0.385164
406 3422 5.410324 1.220078 0.144203 0.985248 -0.014492 -0.002502 0.170498
179 1617 -3.893122 0.336899 -0.887855 0.999926 0.001606 -0.002019 0.011870
2468 3428 -0.893433 3.118607 -0.881432 0.931178 -0.056088 0.021002 0.359611
535 3511 -3.784333 -0.428131 -0.376532 0.998843 -0.010263 0.007166 0.046441
791 3730 2.291718 -0.294373 -0.911247 0.999994 -0.001362 -0.002784 -0.001351
661 3613 2.578918 0.065107 -0.430393 0.999959 0.000388 0.002354 -0.008724
2434 3386 2.122955 -0.459030 -0.198454 0.997073 0.003357 -0.002542 -0.076339
113 4528 -5.199024 -2.397537 0.208856 0.880755 0.002325 0.002902 0.473558
562 3544 5.391178 -2.033844 -0.444654 0.949005 0.007676 0.014979 -0.314812
440 3431 -5.923153 0.579529 -0.010027 0.954637 -0.000958 0.016972 -0.297287
744 3682 -0.293747 -1.953339 -0.784761 0.998935 -0.003647 0.001145 -0.045974
598 3563 4.393509 -0.038172 -0.425403 0.998734 0.005508 -0.002126 -0.049963
739 3671 -2.717529 -0.931107 -0.958199 0.967315 0.011990 -0.012354 -0.252991
720 3668 4.744080 -0.457914 -0.632406 0.999904 -0.007866 -0.002976 0.010990
133 1572 -3.665305 1.551315 -0.764723 0.997037 -0.008341 0.001715 -0.076454
635 3592 3.192139 0.220939 -0.469777 0.999980 -0.000534 -0.005432 -0.003261
745 3689 2.562775 -1.207733 -0.796732 0.979899 0.000279 -0.004002 0.199455
747 3676 -4.841049 -0.524780 -0.863932 0.932549 -0.001559 -0.007658 -0.360958
591 3539 -4.424622 -1.328247 -0.367994 0.934475 -0.006248 -0.003777 0.355954
795 3736 5.219101 -0.371887 -0.850031 0.999981 -0.002370 -0.004228 -0.003912
209 1639 -2.976952 -2.256844 -0.867135 0.846725 -0.006969 0.005596 -0.531956
774 3708 -4.416852 -0.770569 -0.973206 0.999439 0.007348 -0.004644 0.032349
918 3834 5.665787 -0.183441 -0.735607 0.999891 0.000213 -0.005738 0.013579
2434 3376 -2.539932 -0.574081 -0.210106 0.985323 0.008519 -0.002163 0.170476
113 1567 3.442764 1.493645 -0.728506 0.907472 0.005612 -0.001057 -0.420075
209 1635 -4.542274 0.887007 -0.896074 0.868497 -0.013381 0.008469 -0.495442
521 3521 4.611331 -0.461807 -0.190604 0.999655 0.002542 -0.004546 -0.025752
582 3548 2.453934 -0.734360 -0.371154 0.985595 0.000937 -0.006104 -0.169011
942 3841 -2.962402 0.151398 -0.814088 0.996881 -0.012479 -0.001117 -0.077920
431 3442 3.927431 0.285889 -0.232786 0.990042 -0.005696 -0.005000 0.140571
379 2431 1.859726 -5.342499 0.479743 0.854839 -0.006650 -0.009865 0.518756
147 1586 -4.271244 0.828613 -0.742827 0.999127 -0.005902 -0.001267 -0.041339
564 3516 -2.464849 -0.204666 -0.341797 0.999106 -0.008265 0.017564 0.037541
209 1643 -1.652039 -5.486108 -0.851216 0.828658 -0.001483 0.002872 -0.559746
621 3575 -2.590088 0.316404 -0.379713 0.999968 -0.004992 0.004343 -0.004514
400 2446 -4.847321 -0.326164 0.250718 0.993045 -0.017643 -0.004245 0.116329
950 3849 0.437088 -2.890869 -0.639851 0.953478 0.004765 -0.002358 -0.301414
578 3517 -5.318298 -1.334869 -0.421059 0.979587 -0.018133 0.004385 0.200153
507 3504 3.328735 -0.585815 -0.245445 0.999981 0.000569 0.000643 -0.006090
425 3436 3.401428 0.479309 -0.186514 0.982412 0.007645 -0.008403 0.186382
1563 4538 -3.963131 0.996063 1.005488 0.517103 -0.008378 0.009504 0.855830
65 4505 -4.964508 0.006108 0.188976 0.999990 -0.002282 -0.003048 -0.002322
2341 3277 1.747803 -3.926880 0.069181 0.863574 -0.002303 -0.003323 0.504205
600 3566 5.641098 0.004501 -0.417600 0.999476 0.002560 -0.001832 -0.032220
808 3747 5.428226 -0.527985 -0.882466 0.999960 0.002967 -0.001234 -0.008384
22 4475 4.005848 -0.146215 0.357839 0.999946 0.005985 -0.000572 0.008527
132 1582 2.807759 0.694572 -0.726012 0.998460 0.001817 -0.000278 -0.055441
543 3510 -4.886349 -0.484756 -0.396994 0.998644 -0.009682 0.008209 0.050491
762 3695 -4.818311 -1.308044 -0.894324 0.999813 0.006992 0.004612 0.017421
776 3710 -4.406110 -0.686798 -0.969332 0.999671 0.001582 -0.003437 0.025364
386 3397 5.048584 -0.230011 0.419010 0.992339 0.002403 -0.003958 0.123461
2424 3364 -2.578232 -0.760223 -0.158934 0.996451 0.005006 -0.000291 0.084029
524 3527 4.824077 -0.520523 -0.184120 0.998359 0.004119 -0.012367 -0.055758
18 4462 -4.519633 -0.082145 0.305702 0.999986 0.005305 0.000642 0.000152
2362 3310 4.248871 -0.104904 0.101500 0.999919 0.004670 -0.011171 -0.003879
598 3548 -4.863434 -0.545370 -0.393972 0.966874 -0.010278 -0.003041 0.255031
405 3404 -3.533005 0.434235 0.175891 0.999796 -0.012466 -0.008765 0.013274
439 3447 2.883507 -0.402649 -0.230402 0.999676 -0.005045 -0.003550 0.024698
84 4519 -3.425354 -0.332358 0.193929 0.999869 0.004623 0.002602 -0.015263
143 1595 5.820608 0.372833 -0.722645 0.999989 0.002537 0.001457 0.003669
774 3716 2.906091 -0.565094 -0.905991 0.999981 0.003814 0.004751 0.000351
403 3414 2.982269 0.488640 0.304394 0.999289 0.003802 -0.006546 0.036937
408 3422 4.430313 1.021095 0.140874 0.988462 -0.017131 -0.001089 0.150490
205 1633 -4.068611 1.263351 -0.897825 0.935067 -0.016864 0.003179 -0.354056
571 3521 -2.195210 -0.241821 -0.342165 0.997889 -0.004935 0.006466 0.064428
2366 3305 -3.903168 0.052734 0.065239 0.999870 -0.011339 0.008336 0.007850
537 3533 2.985564 -0.491898 -0.301094 0.995653 -0.000075 -0.003533 -0.093069
431 3422 -5.270990 1.644806 0.181494 0.912196 0.021094 -0.016733 -0.408869
510 3497 -4.682909 -0.595657 -0.463797 0.999987 0.004792 0.000234 -0.001622
938 3844 2.395386 -0.223389 -0.726662 0.999539 -0.009391 -0.003431 -0.028661
720 3654 -5.111969 -0.336536 -0.797362 0.999958 0.001799 0.001046 -0.008932
416 3416 -2.260986 0.474014 0.327329 0.992063 0.011507 0.004106 -0.125150
2414 3351 -5.218925 -0.783981 -0.181923 0.999987 0.003519 -0.003516 0.000843
587 3530 -4.831375 -1.829437 -0.357416 0.929925 -0.006338 -0.009592 0.367569
