idx1 idx2 t_1 t_2 t_3 q_1 q_2 q_3 q_4
752 1444 11.516418 1.720352 0.174542 0.008658 -0.010122 0.013257 0.999823
93 1823 -11.273526 2.686419 0.118528 -0.035558 -0.000631 0.025121 0.999052
1923 1975 8.251129 -7.362175 0.178607 0.889591 0.007303 -0.001700 -0.456696
223 1648 10.415771 0.637389 0.261106 -0.003104 -0.019762 -0.000567 0.999800
23 73 9.719622 6.591520 0.023341 0.796613 -0.012568 0.016124 0.604144
711 1478 8.593178 6.789795 0.091226 -0.452575 -0.012969 -0.003619 0.891625
63 1813 7.222227 9.024615 -0.065710 -0.409576 -0.021524 0.025448 0.911667
3992 4056 9.145317 -6.295502 0.238126 0.879819 -0.002122 -0.006046 -0.475265
261 1619 -10.511871 -3.621169 -0.317751 0.348041 -0.005006 -0.022378 0.937199
52 1852 11.463263 0.084421 -0.122621 0.967793 -0.006770 0.006603 -0.251571
119 1763 11.392262 0.126331 0.173156 0.035385 -0.013381 -0.002439 0.999281
692 1509 10.658936 -0.515167 0.330190 0.761146 0.002044 -0.018016 -0.648328
250 1592 3.977097 -10.219744 -0.424862 0.669346 0.015027 -0.011394 0.742711
249 1596 4.836472 -9.077490 -0.379473 0.645902 0.016950 -0.016686 0.763049
216 1684 -10.298981 -1.493226 -0.068173 -0.049670 -0.011841 -0.024463 0.998396
2486 3877 -0.098450 10.530556 -0.112096 0.481346 -0.028255 -0.013913 0.875965
186 1718 -11.156807 -0.351030 -0.147923 0.024027 -0.011854 -0.018581 0.999468
2132 2185 7.575249 8.496971 -0.084143 0.725962 -0.025073 -0.019257 0.687008
2498 3857 9.813873 -5.867432 0.277781 0.420133 -0.023113 0.010338 0.907109
54 1819 5.049341 9.959851 -0.349864 0.613269 0.004108 -0.018648 -0.789643
114 1788 -11.209522 2.001196 -0.124808 0.037935 -0.018714 -0.000640 0.999105
32 1827 5.848225 9.210061 -0.167591 0.794608 0.004718 -0.013807 -0.606947
87 1844 -11.657216 -0.796698 0.007068 -0.436515 0.003691 0.016932 0.899530
71 1807 9.749460 6.812979 -0.075487 -0.202417 -0.019667 0.036016 0.978439
3992 4054 8.499748 -5.310242 0.213170 0.892148 -0.004846 -0.008005 -0.451646
25 1835 8.133768 7.084985 -0.020502 0.876631 -0.006085 -0.014035 -0.480920
730 1465 10.581238 2.878433 -0.070489 -0.068652 -0.009965 0.018836 0.997413
117 1766 10.077354 0.311283 0.128698 0.040482 -0.013320 -0.003077 0.999087
3994 4057 8.997887 -6.389587 0.198194 0.884256 -0.003456 -0.004138 -0.466971
790 1437 -9.649002 3.586029 -0.144100 0.218938 -0.013122 -0.008825 0.975611
209 1670 11.652908 -0.153655 0.244882 -0.027958 -0.015388 -0.004986 0.999478
57 1820 5.272909 8.850798 -0.224704 0.563123 0.008851 -0.019664 -0.826092
730 1506 -11.426319 -0.663315 0.054263 -0.111005 -0.003535 0.022242 0.993565
195 1689 10.185242 -1.749174 0.147309 -0.000449 -0.015914 -0.029254 0.999445
765 1431 10.668732 1.214554 0.272290 -0.010124 -0.014505 0.003418 0.999838
50 1819 4.608798 10.752319 -0.407426 0.668196 -0.000008 -0.014429 -0.743845
