idx1 idx2 t_1 t_2 t_3 q_1 q_2 q_3 q_4
3393 4592 -8.164154 2.817688 -0.018721 0.005520 -0.008917 0.024843 0.999636
3330 4619 8.436111 0.503113 -0.016972 0.291221 -0.003821 0.019281 0.956452
926 4186 -4.795502 -5.965454 -0.067146 0.845690 -0.028000 -0.002286 0.532931
1795 4403 9.243652 2.673279 -0.109772 0.946993 0.009932 0.016196 0.320691
990 4255 8.261887 0.103027 0.148258 0.999975 -0.002139 -0.006536 0.001063
1018 4270 9.841919 0.288635 0.184044 0.999986 0.003239 -0.003643 -0.001551
1790 4392 2.112915 -6.438755 0.016884 0.879185 0.012181 0.022351 0.475800
926 4208 8.858963 0.756409 0.062187 0.999310 -0.003913 -0.010788 0.035289
3354 4618 -7.141251 2.917725 -0.070724 0.037168 -0.009619 0.020609 0.999049
2010 4578 -1.172180 -9.447876 0.268417 0.857179 -0.016180 0.018067 -0.514447
1018 4258 -6.236938 0.278381 -0.103310 0.999985 -0.004016 -0.002907 -0.001753
2007 4576 0.836243 -7.257507 0.298275 0.900556 -0.018665 0.009971 -0.434224
3404 4587 -7.661850 4.597961 -0.167131 0.213671 -0.015655 0.018860 0.976597
1808 4398 -5.804993 -1.576233 0.150772 0.997553 0.000048 0.008565 0.069389
911 4187 8.000793 -3.425659 0.451019 0.661570 -0.026471 -0.002087 0.749409
1798 4391 -6.561279 -6.478333 0.061035 0.969012 0.009203 0.010359 0.246623
1970 4557 7.509750 0.903137 -0.142246 0.999938 -0.010837 -0.000590 -0.002302
1852 4443 7.872131 0.115234 -0.077850 0.999915 -0.002606 0.012588 0.001868
3390 4594 -8.623291 2.733154 0.060942 -0.004445 -0.004361 0.018977 0.999799
1872 4463 8.727417 0.305786 -0.002899 0.999972 -0.004391 0.001114 0.005819
3391 4580 8.860901 1.977478 -0.133776 0.021431 -0.009317 0.006511 0.999705
994 4246 -6.730927 0.067322 -0.189938 0.999956 0.000946 -0.008525 0.003466
1956 4545 8.522339 1.646057 -0.029572 0.999842 -0.004849 0.005098 0.016312
1041 4265 -7.448822 3.127228 -0.033569 0.857001 -0.007079 -0.008102 -0.515200
3386 4594 -5.579163 2.366028 0.042374 -0.023508 -0.007000 0.014415 0.999594
3371 4593 9.654480 2.206360 0.009008 0.011192 -0.020041 0.020616 0.999523
1957 4533 -8.521271 1.693481 0.158928 0.999903 -0.004743 0.001580 -0.012990
944 4202 -9.892624 0.210083 -0.071518 0.996223 -0.018849 -0.023728 0.081367
1926 4505 -5.912201 1.240540 0.084961 0.999855 -0.003884 0.004750 -0.015876
3419 4580 -8.032776 3.562347 -0.266844 0.601944 -0.022897 0.015577 0.798055
2017 4573 -9.675964 -1.798096 0.176018 0.754879 -0.011790 0.031276 -0.655012
919 4200 6.895752 1.177063 0.415886 0.958713 -0.026604 -0.014557 0.282752
3327 4622 6.830566 1.888245 0.019981 0.369534 -0.016467 0.025705 0.928714
1787 4400 8.822510 4.101540 -0.148109 0.842083 0.015794 0.031175 0.538214
3389 4581 9.014114 2.164124 -0.116877 0.015199 -0.013387 0.007694 0.999765
1883 4473 8.002808 0.617188 0.118057 0.999865 -0.009974 -0.002016 0.012873
1936 4526 9.194122 1.707336 0.408836 0.999393 -0.012522 0.002342 0.032432
1033 4262 -7.270203 2.872498 -0.096275 0.956958 -0.011315 -0.000193 -0.290003
937 4195 -9.089157 -1.465210 -0.226761 0.962600 -0.023672 -0.024789 0.268746
1856 4435 -8.013794 0.072815 -0.138222 0.999961 -0.005895 0.001190 0.006326
1902 4480 -7.466949 1.072205 -0.017464 0.999966 -0.003096 0.005730 -0.004979
1792 4401 8.374268 2.536331 -0.164467 0.912215 0.015148 0.027703 0.408491
2002 4562 -8.739380 3.903503 -0.258709 0.956324 0.000493 0.002938 -0.292293
1878 4467 6.322998 0.493347 0.055260 0.999930 -0.002116 0.007325 0.008977
1023 4260 -5.961441 0.706604 -0.096092 0.998690 -0.011798 0.000868 -0.049765
1015 4267 7.281555 0.318115 0.129139 0.999943 0.006639 -0.004800 0.006775
1814 4401 -6.700104 -0.759583 0.105194 0.999796 0.007974 0.011188 0.014823
3400 4587 -5.922209 3.237610 -0.077663 0.112527 -0.010186 0.022820 0.993334
1005 4252 -6.686768 0.125244 -0.147369 0.999945 -0.003388 -0.006873 0.006996
1781 4392 7.858643 -3.899750 -0.011627 0.748318 0.011402 0.018705 0.662976
3408 4586 -7.884583 5.531799 -0.272245 0.321976 -0.014823 0.024154 0.946323
